trade_id,timestamp_open,timestamp_close,symbol,side,leverage,quantity,entry_price,exit_price,position_value_usdt,margin_used_usdt,pnl_usdt,pnl_percent,roi_percent,fee_usdt,net_pnl_usdt,highest_price,lowest_price,max_unrealized_pnl,max_unrealized_loss,mae_percent,mfe_percent,exit_type,exit_reason,holding_minutes,holding_seconds,market_condition,volatility_atr,volume_ratio,entry_reason,entry_score,ma_distance_percent,order_id,fee_rate
T000132,2026-05-03 00:37:59,2026-05-03 00:37:59,CHILLGUYUSDT,LONG,10,6781.959986436081,0.014777,,100.21702271956596,10.021702271956595,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000133,2026-05-03 00:23:09,2026-05-03 00:43:14,UBUSDT,LONG,10,609.4588005850804,0.16409,0.16107,98.1655290102389,10.000609458800586,-1.8405655777669567,-18.404534097141948,-18.404534097141948,0.01963310580204778,-1.8601986835690045,0.16409,0.16244,0.0,2.779132130667972,2.779132130667972,0.0,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.84 USDT)",20,1205,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000134,2026-05-03 00:43:16,2026-05-03 00:43:16,LABUSDT,LONG,10,30.503614678339382,3.2588,,99.40517951377238,9.940517951377238,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000135,2026-05-03 00:43:16,2026-05-03 00:43:25,LABUSDT,LONG,10,30.503614678339382,3.2588,3.2692,99.72241710642712,9.940517951377238,0.3172375926547353,3.1913587823739373,3.1913587823739373,0.019944483421285426,0.29729310923344987,3.2681,3.2588,0.2836836165085589,0.0,0.0,0.2836836165085589,TECHNICAL_EXIT,價格偏離 (11.2% > 10.0%),0,8,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000136,2026-05-03 00:43:26,2026-05-03 00:43:26,XNYUSDT,LONG,10,13154.433043935805,0.007598,,99.94738226782425,9.994738226782426,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000137,2026-05-03 00:43:26,2026-05-03 00:49:05,XNYUSDT,LONG,10,13154.433043935805,0.007598,0.007715,101.48645093396473,9.994738226782426,1.5390686661404882,15.39878915504079,15.39878915504079,0.020297290186792948,1.5187713759536952,0.007781,0.007595,2.4072612470402523,0.039463299131801244,0.039463299131801244,2.4072612470402523,TRAILING_STOP,"移動止損 (最高24.1% → 當前15.1%, 回撤 8.9%)",5,339,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000138,2026-05-03 00:49:07,2026-05-03 00:49:07,LABUSDT,LONG,10,30.02101471029721,3.3295,,99.95496847793456,9.995496847793456,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000139,2026-05-03 00:49:07,2026-05-03 00:49:16,LABUSDT,LONG,10,30.02101471029721,3.3295,3.2971,98.98228760132092,9.995496847793456,-0.9726808766136291,-9.73119086949992,-9.73119086949992,0.019796457520264186,-0.9924773341338933,3.3295,3.3033,0.0,0.7865505854097802,0.7865505854097802,0.0,TECHNICAL_EXIT,價格偏離 (11.3% > 10.0%),0,8,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000140,2026-05-03 00:49:17,2026-05-03 00:49:17,BUSDT,LONG,10,258.6652871184687,0.3866,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000141,2026-05-03 00:37:59,2026-05-03 00:58:08,CHILLGUYUSDT,LONG,10,6781.959986436081,0.014777,0.014699,99.68802984062395,10.021702271956595,-0.528992878942014,-5.278473303106176,-5.278473303106176,0.019937605968124793,-0.5489304849101387,0.014904,0.014764,0.8613089182773848,1.3157002373685978,1.3157002373685978,0.8613089182773848,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -0.43 USDT)",20,1208,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000142,2026-05-03 00:58:09,2026-05-03 00:58:09,BIOUSDT,LONG,10,1729.2062943109113,0.05787,,100.06916825177244,10.006916825177244,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000143,2026-05-03 00:49:17,2026-05-03 00:59:11,BUSDT,LONG,10,258.6652871184687,0.3866,0.376,97.25814795654424,10.0,-2.741852043455768,-27.41852043455768,-27.41852043455768,0.019451629591308847,-2.761303673047077,0.3873,0.3855,0.18106570098292252,3.259182617692706,3.259182617692706,0.18106570098292252,STOP_LOSS,固定止損 (PnL: -3.26 USDT),9,594,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000144,2026-05-03 00:59:13,2026-05-03 00:59:13,XNYUSDT,LONG,10,12763.241863433312,0.007811,,99.6936821952776,9.96936821952776,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000145,2026-05-03 00:37:49,2026-05-03 01:01:42,SKYAIUSDT,LONG,10,208.2595747339484,0.48073,0.51332,106.9038049024304,10.011662536185101,6.7871795405793796,67.79273188692198,67.79273188692198,0.02138076098048608,6.765798779598893,0.51332,0.47897,6.7871795405793796,0.3665368515317458,0.3665368515317458,6.7871795405793796,FULL_EXIT,全數止盈 (收益率 67.8%),23,1432,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000146,2026-05-03 01:01:44,2026-05-03 01:01:44,TACUSDT,LONG,10,4615.10060919328,0.02167,,100.00923020121837,10.000923020121837,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000147,2026-05-03 01:01:44,2026-05-03 01:05:04,TACUSDT,LONG,10,4615.10060919328,0.02167,0.021932,101.21838656082703,10.000923020121837,1.2091563596086479,12.090447623442634,12.090447623442634,0.020243677312165406,1.1889126822964824,0.022136,0.02167,2.150636883884074,0.0,0.0,2.150636883884074,TRAILING_STOP,"移動止損 (最高21.5% → 當前12.1%, 回撤 9.4%)",3,200,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000148,2026-05-03 01:05:06,2026-05-03 01:05:06,SKYAIUSDT,LONG,10,198.32219423675704,0.50479,,100.11106042877257,10.011106042877257,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000149,2026-05-03 00:58:09,2026-05-03 01:18:14,BIOUSDT,LONG,10,1729.2062943109113,0.05787,0.05707,98.6858032163237,10.006916825177244,-1.3833650354487206,-13.82408847416615,-13.82408847416615,0.019737160643264744,-1.4031021960919854,0.05849,0.0578,1.0721079024727693,1.6773301054815817,1.6773301054815817,1.0721079024727693,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.38 USDT)",20,1204,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000150,2026-05-03 01:18:15,2026-05-03 01:18:15,SPACEUSDT,LONG,10,12109.469605231292,0.008264,,100.0726568176314,10.00726568176314,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000151,2026-05-03 00:59:13,2026-05-03 01:19:22,XNYUSDT,LONG,10,12763.241863433312,0.007811,0.007616,97.20485003190811,9.96936821952776,-2.488832163369494,-24.964793240302114,-24.964793240302114,0.019440970006381623,-2.5082731333758757,0.007877,0.007781,0.8423739629865997,2.527121888959799,2.527121888959799,0.8423739629865997,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -2.49 USDT)",20,1209,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000152,2026-05-03 01:19:24,2026-05-03 01:19:24,TACUSDT,LONG,10,4581.691560524145,0.021848,,100.10079721433151,10.01007972143315,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000153,2026-05-03 01:05:06,2026-05-03 01:21:21,SKYAIUSDT,LONG,10,198.32219423675704,0.50479,0.48827,96.83477777998135,10.011106042877257,-3.276282648791222,-32.726480318548276,-32.726480318548276,0.01936695555599627,-3.2956496043472185,0.50575,0.50325,0.190389306467301,3.276282648791222,3.276282648791222,0.190389306467301,STOP_LOSS,固定止損 (PnL: -3.28 USDT),16,974,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000154,2026-05-03 01:21:22,2026-05-03 01:21:22,BIOUSDT,LONG,10,1745.2006980802794,0.05733,,100.05235602094241,10.005235602094242,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000155,2026-05-03 01:21:22,2026-05-03 01:34:38,BIOUSDT,LONG,10,1745.2006980802794,0.05733,0.05796,101.15183246073299,10.005235602094242,1.0994764397905736,10.989010989010966,10.989010989010966,0.020230366492146597,1.079246073298427,0.05852,0.05726,2.0767888307155387,0.13961605584641665,0.13961605584641665,2.0767888307155387,TRAILING_STOP,"移動止損 (最高20.8% → 當前10.5%, 回撤 10.3%)",13,795,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000156,2026-05-03 01:34:39,2026-05-03 01:34:39,XNYUSDT,LONG,10,13161.358252171625,0.007598,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000157,2026-05-03 01:18:15,2026-05-03 01:38:26,SPACEUSDT,LONG,10,12109.469605231292,0.008264,0.008254,99.95156212157907,10.00726568176314,-0.12109469605232899,-1.2100677637949329,-1.2100677637949329,0.019990312424315815,-0.1410850084766448,0.008327,0.008201,0.7628965851295572,1.307822717364985,1.307822717364985,0.7628965851295572,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -0.18 USDT)",20,1210,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000158,2026-05-03 01:38:27,2026-05-03 01:38:27,BIOUSDT,LONG,10,1725.625539257981,0.05792,,99.94823123382226,9.994823123382226,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000159,2026-05-03 01:19:24,2026-05-03 01:39:27,TACUSDT,LONG,10,4581.691560524145,0.021848,0.021569,98.82250526894528,10.01007972143315,-1.2782919453862271,-12.77004760161104,-12.77004760161104,0.019764501053789057,-1.2980564464400162,0.022081,0.021794,1.0675341336021282,2.3091725465041733,2.3091725465041733,1.0675341336021282,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.28 USDT)",20,1202,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000160,2026-05-03 01:39:28,2026-05-03 01:39:28,BSBUSDT,LONG,10,154.6359868868683,0.64668,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000161,2026-05-03 01:34:39,2026-05-03 01:54:46,XNYUSDT,LONG,10,13161.358252171625,0.007598,0.007636,100.50013161358254,10.0,0.5001316135825311,5.001316135825311,5.001316135825311,0.02010002632271651,0.4800315872598146,0.007691,0.007589,1.2240063174519638,2.197946828112656,2.197946828112656,1.2240063174519638,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 0.50 USDT)",20,1206,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000162,2026-05-03 01:54:47,2026-05-03 01:54:47,UBUSDT,LONG,10,610.5006105006105,0.16407,,100.16483516483515,10.016483516483515,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000163,2026-05-03 01:38:27,2026-05-03 01:58:28,BIOUSDT,LONG,10,1725.625539257981,0.05792,0.05661,97.68766177739431,9.994823123382226,-2.260569456427953,-22.617403314917105,-22.617403314917105,0.01953753235547886,-2.280106988783432,0.05796,0.05789,0.06902502157031642,2.5539257981018157,2.5539257981018157,0.06902502157031642,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -2.40 USDT)",20,1200,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000164,2026-05-03 01:58:29,2026-05-03 01:58:29,XNYUSDT,LONG,10,12924.906294429366,0.007737,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000165,2026-05-03 01:39:28,2026-05-03 01:59:30,BSBUSDT,LONG,10,154.6359868868683,0.64668,0.65447,101.2046143378487,10.0,1.2046143378486984,12.046143378486985,12.046143378486985,0.02024092286756974,1.1843734149811287,0.65447,0.64635,1.2046143378486984,1.997896950578345,1.997896950578345,1.2046143378486984,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 1.20 USDT)",20,1201,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000166,2026-05-03 01:59:31,2026-05-03 01:59:31,SPACEUSDT,LONG,10,12090.436464756376,0.008271,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000167,2026-05-03 01:54:47,2026-05-03 02:06:38,UBUSDT,LONG,10,610.5006105006105,0.16407,0.15864,96.84981684981685,10.016483516483515,-3.315018315018309,-33.09562991406102,-33.09562991406102,0.01936996336996337,-3.3343882783882726,0.16632,0.16367,1.3736263736263747,3.4065934065934074,3.4065934065934074,1.3736263736263747,STOP_LOSS,固定止損 (PnL: -3.41 USDT),11,710,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000168,2026-05-03 02:06:40,2026-05-03 02:06:40,BSBUSDT,LONG,10,150.5343971097396,0.66472,,100.0632244467861,10.00632244467861,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000169,2026-05-03 02:06:40,2026-05-03 02:09:28,BSBUSDT,LONG,10,150.5343971097396,0.66472,0.67245,101.22685533644439,10.00632244467861,1.1636308896582892,11.628956553135177,11.628956553135177,0.020245371067288877,1.1433855185910002,0.67497,0.662,1.5429775703748279,0.40945356013848333,0.40945356013848333,1.5429775703748279,TRAILING_STOP,"移動止損 (最高15.4% → 當前10.3%, 回撤 5.1%)",2,168,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000170,2026-05-03 02:09:39,2026-05-03 02:09:39,UBUSDT,LONG,10,616.7889964843027,0.16213,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000171,2026-05-03 02:09:39,2026-05-03 02:10:13,UBUSDT,LONG,10,616.7889964843027,0.16213,0.17128,105.64361931783137,10.0,5.643619317831365,56.43619317831365,56.43619317831365,0.021128723863566273,5.6224905939677985,0.17741,0.16213,9.424535866280156,0.0,0.0,9.424535866280156,FULL_EXIT,全數止盈 (收益率 94.2%),0,33,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000172,2026-05-03 02:12:37,2026-05-03 02:12:37,BSBUSDT,LONG,10,146.84503443516058,0.68452,,100.51836297155613,10.051836297155614,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000173,2026-05-03 01:58:29,2026-05-03 02:16:53,XNYUSDT,LONG,10,12924.906294429366,0.007737,0.007807,100.90474344061005,10.0,0.9047434406100524,9.047434406100525,9.047434406100525,0.02018094868812201,0.8845624919219304,0.00789,0.007733,1.9775106630476864,1.1115419413209273,1.1115419413209273,1.9775106630476864,TRAILING_STOP,"移動止損 (最高19.8% → 當前10.5%, 回撤 9.3%)",18,1103,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000174,2026-05-03 02:16:54,2026-05-03 02:16:54,UBUSDT,LONG,10,626.3701847792046,0.15954,,99.93109927967429,9.993109927967428,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000175,2026-05-03 02:12:37,2026-05-03 02:17:58,BSBUSDT,LONG,10,146.84503443516058,0.68452,0.7282,106.93255407568394,10.051836297155614,6.414191104127806,63.81113773154902,63.81113773154902,0.02138651081513679,6.392804593312669,0.7282,0.68247,6.414191104127806,0.47284101088121716,0.47284101088121716,6.414191104127806,FULL_EXIT,全數止盈 (收益率 63.8%),5,320,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000176,2026-05-03 01:59:31,2026-05-03 02:19:34,SPACEUSDT,LONG,10,12090.436464756376,0.008271,0.008251,99.75819127070486,10.0,-0.24180872929513864,-2.4180872929513866,-2.4180872929513866,0.019951638254140973,-0.2617603675492796,0.008336,0.00827,0.7858783702091534,1.32994801112321,1.32994801112321,0.7858783702091534,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -0.24 USDT)",20,1202,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000177,2026-05-03 02:16:54,2026-05-03 02:19:55,UBUSDT,LONG,10,626.3701847792046,0.15954,0.15471,96.90573128719073,9.993109927967428,-3.0253679924835586,-30.274539300488918,-30.274539300488918,0.01938114625743815,-3.044749138740997,0.16165,0.15951,1.3216410898841222,3.0253679924835586,3.0253679924835586,1.3216410898841222,STOP_LOSS,固定止損 (PnL: -3.03 USDT),3,181,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000178,2026-05-03 02:19:57,2026-05-03 02:19:57,XNYUSDT,LONG,10,12632.642748863063,0.007917,,100.01263264274888,10.001263264274888,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000179,2026-05-03 02:21:00,2026-05-03 02:21:00,BSBUSDT,LONG,10,135.7533632895755,0.73628,,99.95248632284866,9.995248632284866,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000180,2026-05-03 02:21:00,2026-05-03 02:21:09,BSBUSDT,LONG,10,135.7533632895755,0.73628,0.7343,99.68369466353529,9.995248632284866,-0.26879165931337207,-2.689194328244815,-2.689194328244815,0.01993673893270706,-0.2887283982460791,0.73628,0.73458,0.0,0.23078071759228308,0.23078071759228308,0.0,TECHNICAL_EXIT,價格偏離 (11.4% > 10.0%),0,9,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000181,2026-05-03 02:24:20,2026-05-03 02:24:20,BSBUSDT,LONG,10,136.19895943994987,0.7337,,99.92917654109122,9.992917654109123,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000182,2026-05-03 02:24:20,2026-05-03 02:24:26,BSBUSDT,LONG,10,136.19895943994987,0.7337,0.73595,100.23562419983111,9.992917654109123,0.3064476587398837,3.0666484939348155,3.0666484939348155,0.02004712483996622,0.2864005338999175,0.73501,0.7337,0.17842063686633888,0.0,0.0,0.17842063686633888,TECHNICAL_EXIT,價格偏離 (11.4% > 10.0%),0,5,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000183,2026-05-03 02:26:16,2026-05-03 02:26:16,FHEUSDT,LONG,10,4570.383912248629,0.02204,,100.73126142595979,10.073126142595978,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000184,2026-05-03 02:27:32,2026-05-03 02:27:32,BSBUSDT,LONG,10,127.23455690565557,0.78692,,100.12341752019847,10.012341752019847,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000185,2026-05-03 02:27:32,2026-05-03 02:27:41,BSBUSDT,LONG,10,127.23455690565557,0.78692,0.78124,99.40072523697437,10.012341752019847,-0.7226922832241118,-7.218014537691135,-7.218014537691135,0.019880145047394875,-0.7425724282715067,0.78692,0.78288,0.0,0.5140276098988399,0.5140276098988399,0.0,TECHNICAL_EXIT,價格偏離 (17.4% > 10.0%),0,8,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000186,2026-05-03 02:19:57,2026-05-03 02:29:29,XNYUSDT,LONG,10,12632.642748863063,0.007917,0.007595,95.94492167761497,10.001263264274888,-4.06771096513391,-40.6719717064545,-40.6719717064545,0.019188984335522994,-4.086899949469433,0.008038,0.007896,1.5285497726124253,4.118241536129369,4.118241536129369,1.5285497726124253,STOP_LOSS,固定止損 (PnL: -4.12 USDT),9,571,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000187,2026-05-03 02:38:16,2026-05-03 02:38:16,XNYUSDT,LONG,10,13041.210224308816,0.007662,,99.92175273865415,9.992175273865415,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000188,2026-05-03 02:38:16,2026-05-03 02:45:09,XNYUSDT,LONG,10,13041.210224308816,0.007662,0.007431,96.90923317683881,9.992175273865415,-3.01251956181534,-30.148786217697765,-30.148786217697765,0.019381846635367763,-3.031901408450708,0.00768,0.007656,0.2347417840375559,3.01251956181534,3.01251956181534,0.2347417840375559,STOP_LOSS,固定止損 (PnL: -3.01 USDT),6,412,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000189,2026-05-03 02:45:53,2026-05-03 02:45:53,BUSDT,LONG,10,286.61507595299514,0.3483,,99.8280309544282,9.98280309544282,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000190,2026-05-03 02:26:16,2026-05-03 02:46:26,FHEUSDT,LONG,10,4570.383912248629,0.02204,0.0218,99.6343692870201,10.073126142595978,-1.0968921389396737,-10.889292196007288,-10.889292196007288,0.019926873857404024,-1.1168190127970778,0.02243,0.0217,1.782449725776956,1.9195612431444251,1.9195612431444251,1.782449725776956,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.10 USDT)",20,1210,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000191,2026-05-03 02:49:27,2026-05-03 02:49:27,FHEUSDT,LONG,10,4580.852038479157,0.02182,,99.9541914796152,9.99541914796152,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000192,2026-05-03 02:49:28,2026-05-03 02:49:28,BABYUSDT,LONG,10,5393.743257820927,0.01854,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000193,2026-05-03 02:45:53,2026-05-03 02:55:28,BUSDT,LONG,10,286.61507595299514,0.3483,0.3377,96.78991114932646,9.98280309544282,-3.038119805101748,-30.433534309503298,-30.433534309503298,0.019357982229865293,-3.0574777873316132,0.3496,0.3478,0.37259959873890036,3.038119805101748,3.038119805101748,0.37259959873890036,STOP_LOSS,固定止損 (PnL: -3.04 USDT),9,575,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000194,2026-05-03 02:55:30,2026-05-03 02:55:30,KNCUSDT,LONG,10,595.2380952380952,0.168,,100.0,10.0,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000195,2026-05-03 02:49:27,2026-05-03 03:09:29,FHEUSDT,LONG,10,4580.852038479157,0.02182,0.02143,98.16765918460834,9.99541914796152,-1.786532295006862,-17.873510540788175,-17.873510540788175,0.01963353183692167,-1.8061658268437837,0.02182,0.02178,0.0,2.0155748969308265,2.0155748969308265,0.0,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.79 USDT)",20,1201,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000196,2026-05-03 03:09:30,2026-05-03 03:09:30,BIOUSDT,LONG,10,1755.61797752809,0.05699,,100.05266853932585,10.005266853932586,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000197,2026-05-03 02:49:28,2026-05-03 03:09:43,BABYUSDT,LONG,10,5393.743257820927,0.01854,0.0186,100.32362459546924,10.0,0.32362459546924244,3.2362459546924245,3.2362459546924245,0.02006472491909385,0.3035598705501486,0.01875,0.01853,1.132686084142386,0.5393743257820894,0.5393743257820894,1.132686084142386,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 0.32 USDT)",20,1215,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000198,2026-05-03 02:55:30,2026-05-03 03:15:30,KNCUSDT,LONG,10,595.2380952380952,0.168,0.1696,100.95238095238095,10.0,0.9523809523809466,9.523809523809465,9.523809523809465,0.02019047619047619,0.9321904761904704,0.1703,0.1679,1.3690476190476168,0.11904761904762244,0.11904761904762244,1.3690476190476168,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 0.95 USDT)",20,1200,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000199,2026-05-03 03:18:14,2026-05-03 03:18:14,BABYUSDT,LONG,10,5319.148936170212,0.01879,,99.94680851063829,9.99468085106383,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000200,2026-05-03 03:18:35,2026-05-03 03:18:35,KNCUSDT,LONG,10,587.1990604815032,0.1702,,99.94128009395185,9.994128009395185,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000201,2026-05-03 03:09:30,2026-05-03 03:29:39,BIOUSDT,LONG,10,1755.61797752809,0.05699,0.0581,102.00140449438203,10.005266853932586,1.9487359550561798,19.4771012458326,19.4771012458326,0.020400280898876407,1.9283356741573034,0.05818,0.05694,2.0891853932584334,0.31601123595505554,0.31601123595505554,2.0891853932584334,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: 1.95 USDT)",20,1208,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000202,2026-05-03 03:29:41,2026-05-03 03:29:41,TAGUSDT,LONG,10,75797.77154551656,0.0013198,,100.03789888577276,10.003789888577277,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000203,2026-05-03 03:29:41,2026-05-03 03:32:25,TAGUSDT,LONG,10,75797.77154551656,0.0013198,0.0012884,97.65784885924354,10.003789888577277,-2.3800500265292204,-23.79148355811487,-23.79148355811487,0.01953156977184871,-2.399581596301069,0.0013435,0.0013147,1.796407185628741,2.4103691351474277,2.4103691351474277,1.796407185628741,TECHNICAL_EXIT,高點回撤 (4.1% > 4.0%),2,163,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000204,2026-05-03 03:32:27,2026-05-03 03:32:27,SPACEUSDT,LONG,10,11928.903733746869,0.00837,,99.84492425146131,9.984492425146131,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000205,2026-05-03 03:18:14,2026-05-03 03:38:16,BABYUSDT,LONG,10,5319.148936170212,0.01879,0.01865,99.20212765957446,9.99468085106383,-0.7446808510638363,-7.450771687067655,-7.450771687067655,0.019840425531914892,-0.7645212765957512,0.01887,0.01877,0.42553191489361814,1.5425531914893726,1.5425531914893726,0.42553191489361814,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -0.80 USDT)",20,1202,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000206,2026-05-03 03:38:18,2026-05-03 03:38:18,BIOUSDT,LONG,10,1728.3097131005875,0.05785,,99.98271690286899,9.998271690286899,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000207,2026-05-03 03:18:35,2026-05-03 03:38:37,KNCUSDT,LONG,10,587.1990604815032,0.1702,0.1684,98.88432178508515,9.994128009395185,-1.0569583088667036,-10.575793184488814,-10.575793184488814,0.019776864357017032,-1.0767351732237207,0.1708,0.1701,0.35231943628891205,1.1156782149148474,1.1156782149148474,0.35231943628891205,TECHNICAL_EXIT,"時間 + 收益 (20分, PnL: -1.06 USDT)",20,1202,UNKNOWN,0.0,1.0,,0.0,,,0.0002
T000208,2026-05-03 03:38:39,2026-05-03 03:38:39,TAGUSDT,LONG,10,75500.18875047188,0.0013258,,100.09815024537562,10.009815024537563,,,,0,,,,,,,,,,,,UNKNOWN,0.0,1.0,,0.0,0.0,,0.0002
T000209,2026-05-03 03:38:39,2026-05-03 03:41:25,TAGUSDT,LONG,10,75500.18875047188,0.0013258,0.0013403,101.19290298225745,10.009815024537563,1.0947527368818402,10.936792879770682,10.936792879770682,0.02023858059645149,1.0745141562853886,0.0013645,0.0013258,2.921857304643263,0.0,0.0,2.921857304643263,TRAILING_STOP,"移動止損 (最高29.2% → 當前15.2%, 回撤 14.0%)",2,165,UNKNOWN,0.0,1.0,,0.0,,,0.0002
